symbol,date,open,high,low,close,volume
UNL,2022-11-02,18807.3,18832.98,18612.83,18827.91,693
UNL,2022-11-03,18757.32,18843.63,18273.51,18731.71,936
UNL,2022-11-06,18381.77,18507.04,18327.96,18434.6,646
UNL,2022-11-07,18711.27,19254.91,18097.26,18621.64,97
UNL,2022-11-08,18491.78,18771.99,18286.53,18504.79,809
UNL,2022-11-09,18925.56,18955.0,18745.89,18881.39,663
UNL,2022-11-10,19296.07,19518.85,19194.53,19286.55,933
UNL,2022-11-13,19429.65,19612.85,19312.11,19373.29,771
UNL,2022-11-14,19466.74,19678.59,19393.65,19472.9,10
UNL,2022-11-15,19295.52,19306.26,19087.9,19234.59,1428
UNL,2022-11-16,19883.01,20143.62,19362.21,19799.02,645
UNL,2022-11-17,19860.14,19958.65,19401.73,19863.66,788
UNL,2022-11-20,20515.64,20667.53,20266.47,20538.96,685
UNL,2022-11-21,20934.08,21105.17,20590.48,20871.79,1116
UNL,2022-11-22,20778.87,20914.77,20118.47,20859.88,584
UNL,2022-11-23,20323.81,20326.37,20064.31,20285.17,787
UNL,2022-11-24,20120.08,20239.08,19791.86,20151.46,536
UNL,2022-11-27,20261.85,20339.07,19887.32,20184.91,1291
UNL,2022-11-28,20406.36,20576.28,20323.4,20399.41,942
UNL,2022-11-29,20146.6,20331.08,19967.99,20203.17,647
UNL,2022-11-30,19786.36,19791.42,19679.6,19788.66,1148
UNL,2022-12-01,19277.16,19948.51,19028.34,19336.28,1194
UNL,2022-12-04,19892.37,20629.57,19672.94,19938.35,966
UNL,2022-12-05,20412.98,20466.25,20306.17,20430.61,664
UNL,2022-12-06,20521.32,21005.72,20092.19,20478.47,203
UNL,2022-12-07,20009.49,20109.49,19819.16,19996.46,850
UNL,2022-12-08,20340.44,20349.67,20317.33,20318.4,1064
UNL,2022-12-11,19925.97,19979.88,19775.19,19972.84,800
UNL,2022-12-12,19828.32,19849.87,19623.22,19794.56,716
UNL,2022-12-13,19661.96,19666.08,19558.53,19653.9,10
UNL,2022-12-14,20142.69,20180.97,19880.17,20147.26,657
UNL,2022-12-15,19980.86,20028.11,19159.83,20009.3,1224
UNL,2022-12-18,19851.51,20021.02,19598.15,19807.68,1284
UNL,2022-12-19,19415.84,20129.43,19263.29,19460.14,931
UNL,2022-12-20,19124.07,19530.39,18950.21,19157.29,705
UNL,2022-12-21,19670.19,19714.53,19608.81,19704.93,627
UNL,2022-12-22,19841.95,20040.87,19546.5,19897.28,376
UNL,2022-12-25,20110.85,20232.76,19653.26,20133.01,965
UNL,2022-12-26,20001.22,20216.87,19989.14,20016.05,1314
UNL,2022-12-27,20454.05,20647.59,20255.4,20428.9,165
UNL,2022-12-28,20717.82,21052.87,20110.7,20614.62,915
UNL,2022-12-29,20159.94,20561.96,19868.06,20170.02,193
UNL,2023-01-01,20317.71,20697.57,19911.06,20284.4,754
UNL,2023-01-02,20330.47,20457.53,19880.95,20434.1,841
UNL,2023-01-03,19922.64,20184.41,19578.2,19886.64,1163
UNL,2023-01-04,19799.07,19817.48,19426.03,19717.41,846
UNL,2023-01-05,19827.4,20124.66,19257.03,19787.13,766
UNL,2023-01-08,19711.3,19792.55,19370.97,19671.34,1013
UNL,2023-01-09,19169.75,19242.07,19142.7,19160.28,943
UNL,2023-01-10,19387.68,19430.45,18752.74,19356.99,1262
UNL,2023-01-11,19190.47,19434.08,18866.94,19227.9,591
UNL,2023-01-12,18703.21,19025.68,18675.62,18791.74,906
UNL,2023-01-15,18704.05,18809.96,18382.55,18735.93,894
UNL,2023-01-16,18554.59,18627.11,18460.55,18626.86,335
UNL,2023-01-17,19020.75,19106.32,18728.34,19059.72,1816
UNL,2023-01-18,19120.46,19549.98,18837.99,19036.96,761
UNL,2023-01-19,18985.43,19524.96,18409.04,18994.79,815
UNL,2023-01-22,18675.3,18819.63,18490.76,18773.27,665
UNL,2023-01-23,19166.28,19198.43,19001.86,19180.37,105
UNL,2023-01-24,18773.67,18913.05,18705.19,18833.1,1194
UNL,2023-01-25,18198.02,18395.32,18010.32,18184.35,1074
UNL,2023-01-26,18006.8,18135.66,17886.6,18006.67,739
UNL,2023-01-29,18230.8,18553.35,17902.06,18232.47,156
UNL,2023-01-30,18290.16,18433.07,18119.84,18253.66,807
UNL,2023-01-31,18465.99,18614.26,18300.3,18456.89,673
UNL,2023-02-01,18372.11,18472.6,18181.28,18426.43,643
UNL,2023-02-02,18317.14,18408.43,17982.08,18259.16,574
UNL,2023-02-05,17915.68,18174.22,17399.0,17901.38,795
UNL,2023-02-06,18200.04,18374.22,18038.81,18217.85,731
UNL,2023-02-07,17759.9,17974.72,17749.04,17832.11,532
UNL,2023-02-08,17682.8,17782.0,17629.19,17718.07,538
UNL,2023-02-09,17791.61,17825.87,17322.84,17694.49,1184
UNL,2023-02-12,17359.76,17503.33,17083.19,17373.17,601
UNL,2023-02-13,17467.96,18094.5,17108.08,17451.53,484
UNL,2023-02-14,17949.11,18597.32,17827.08,17926.99,176
UNL,2023-02-15,17768.35,17874.87,17277.58,17745.22,523
UNL,2023-02-16,17676.12,18069.09,17589.47,17672.99,969
UNL,2023-02-19,17393.61,17613.71,17358.26,17439.94,224
UNL,2023-02-20,17027.36,17056.06,16903.96,16945.24,183
UNL,2023-02-21,16933.55,17055.43,16518.54,16960.35,452
UNL,2023-02-22,16837.03,16989.83,16622.97,16780.76,761
UNL,2023-02-23,16704.58,17181.59,16251.45,16709.12,779
UNL,2023-02-26,16892.78,16950.61,16771.75,16922.33,1548
UNL,2023-02-27,16872.54,17365.89,16870.71,16900.48,981
UNL,2023-02-28,17244.41,17525.28,17215.29,17287.0,1120
UNL,2023-03-01,17697.44,17826.1,17452.74,17672.23,1203
UNL,2023-03-02,17266.44,17584.73,17186.42,17296.81,735
UNL,2023-03-05,17082.73,17277.88,16845.25,17075.53,347
UNL,2023-03-06,16860.8,17587.09,16578.09,16849.36,378
UNL,2023-03-07,16855.53,16889.04,16720.24,16822.07,484
UNL,2023-03-08,16921.35,17044.66,16879.36,16898.9,569
UNL,2023-03-09,16510.76,16860.71,16284.25,16489.55,426
UNL,2023-03-12,16668.12,17035.32,16344.12,16584.75,567
UNL,2023-03-13,16609.88,16932.84,16395.04,16651.89,228
UNL,2023-03-14,16953.32,17124.93,16885.52,16929.32,906
UNL,2023-03-15,16727.31,16853.3,16627.15,16814.59,1328
UNL,2023-03-16,17058.65,17457.84,16780.56,17084.91,528
UNL,2023-03-19,17072.91,17083.01,16980.09,17042.67,934
UNL,2023-03-20,17069.11,17093.34,16896.28,17078.97,1041
UNL,2023-03-21,17054.42,17117.11,16749.9,16972.54,923
UNL,2023-03-22,16608.59,16615.32,16364.44,16587.41,546
UNL,2023-03-23,16802.94,17247.43,16774.25,16863.97,915
UNL,2023-03-26,16944.05,17102.74,16859.12,16975.89,878
UNL,2023-03-27,17069.57,17187.92,17045.61,17069.09,1062
UNL,2023-03-28,17373.12,17471.15,17320.33,17358.74,789
UNL,2023-03-29,17268.48,17401.01,17147.3,17306.26,855
UNL,2023-03-30,17059.91,17140.28,16920.63,17098.71,182
UNL,2023-04-02,17428.06,17715.87,17026.88,17407.38,933
UNL,2023-04-03,17160.25,17226.51,16832.1,17159.54,399
UNL,2023-04-04,17166.82,17577.74,16984.24,17058.61,914
UNL,2023-04-05,17015.98,17185.7,17002.3,17085.34,970
UNL,2023-04-06,16377.62,16720.38,16324.61,16400.85,837
UNL,2023-04-09,16339.7,16577.19,16156.12,16362.67,557
UNL,2023-04-10,16315.82,16337.64,15729.67,16298.8,878
UNL,2023-04-11,16352.01,16480.89,16332.42,16452.39,921
UNL,2023-04-12,16621.85,16749.7,16609.16,16626.63,991
UNL,2023-04-13,16742.77,16932.16,16664.06,16780.84,1195
UNL,2023-04-16,16696.56,16835.37,16666.84,16729.04,1082
UNL,2023-04-17,16418.88,17164.14,16382.12,16455.16,323
UNL,2023-04-18,16594.94,16915.41,16187.25,16666.45,1086
UNL,2023-04-19,17012.41,17245.03,16545.4,17056.87,267
UNL,2023-04-20,17077.43,17360.23,16933.07,17099.77,364
UNL,2023-04-23,17115.81,17195.38,16572.95,17063.93,855
UNL,2023-04-24,17119.92,18016.81,16860.69,17180.97,1205
UNL,2023-04-25,16964.76,17208.89,16663.85,17015.04,704
UNL,2023-04-26,16778.5,16930.48,16517.87,16841.8,1122
UNL,2023-04-27,17034.95,17263.91,16863.6,17050.09,958
UNL,2023-04-30,16875.99,17242.96,16587.87,16863.65,624
UNL,2023-05-01,16689.38,16886.0,16537.45,16694.66,673
UNL,2023-05-02,16850.62,16919.71,16136.1,16894.13,584
UNL,2023-05-03,17104.84,17330.46,16974.83,17045.91,363
UNL,2023-05-04,17033.02,17100.43,16998.27,17012.93,1143
UNL,2023-05-07,16903.83,16930.71,16803.34,16918.51,957
UNL,2023-05-08,16824.82,17020.14,16796.1,16824.28,309
UNL,2023-05-09,17318.67,17555.88,17298.53,17350.13,910
UNL,2023-05-10,17101.37,17226.24,16879.61,17094.22,582
UNL,2023-05-11,17043.95,17528.28,16845.54,17057.05,608
UNL,2023-05-14,17522.09,17708.45,17507.36,17594.12,742
UNL,2023-05-15,17425.97,17723.96,17179.39,17465.04,147
UNL,2023-05-16,17409.42,17696.4,17183.56,17476.37,927
UNL,2023-05-17,17150.8,17240.39,16592.53,17145.68,779
UNL,2023-05-18,17110.63,17123.43,17102.88,17121.89,952
UNL,2023-05-21,17059.31,17198.52,17002.4,17033.58,416
UNL,2023-05-22,16792.88,16864.14,16787.17,16841.86,1372
UNL,2023-05-23,17753.53,18099.84,17582.63,17742.78,893
UNL,2023-05-24,18293.13,18752.93,17634.98,18315.57,968
UNL,2023-05-25,20382.38,21199.9,20279.4,20339.11,384
UNL,2023-05-28,18531.06,18643.89,18025.24,18536.82,307
UNL,2023-05-29,18647.73,18997.06,17992.29,18682.48,1038
UNL,2023-05-30,17365.33,18249.61,17258.83,17409.96,523
UNL,2023-05-31,17430.74,17464.39,17366.76,17396.14,147
UNL,2023-06-01,17075.7,17203.46,17001.25,17098.76,1123
UNL,2023-06-04,17145.43,17219.42,16954.04,17030.58,669
UNL,2023-06-05,16952.6,17324.09,16803.08,16949.35,1212
UNL,2023-06-06,16916.13,17038.96,16879.51,16929.16,688
UNL,2023-06-07,16959.38,17051.76,16192.93,16949.1,517
UNL,2023-06-08,17066.82,17606.51,15899.29,17136.95,1017
UNL,2023-06-11,17336.55,17401.06,17171.34,17380.04,803
UNL,2023-06-12,17455.5,17662.29,16800.18,17403.39,1074
UNL,2023-06-13,17271.31,17463.77,17097.27,17284.25,777
UNL,2023-06-14,17033.34,17177.47,16738.83,17028.25,834
UNL,2023-06-15,17042.54,17440.88,16576.5,17043.31,1309
UNL,2023-06-18,16992.41,17194.3,16806.48,17052.51,1038
UNL,2023-06-19,16602.18,16698.14,16518.14,16575.88,721
UNL,2023-06-20,16238.38,16630.81,16086.36,16231.2,189
UNL,2023-06-21,15930.45,16178.37,15632.42,15933.81,1025
UNL,2023-06-22,15946.4,15978.52,15638.41,15959.46,1063
UNL,2023-06-25,15903.59,15974.41,15816.11,15947.77,693
UNL,2023-06-26,16074.56,16194.19,15852.86,16050.6,759
UNL,2023-06-27,15923.12,16038.74,15791.85,15870.86,853
UNL,2023-06-28,16057.43,16180.72,15940.27,16066.16,1060
UNL,2023-06-29,14031.02,14163.34,13870.89,14062.16,591
UNL,2023-07-02,14203.7,14285.35,13962.57,14119.57,731
UNL,2023-07-03,13893.8,14125.47,13827.74,13982.32,1145
UNL,2023-07-04,13800.01,14004.59,13336.39,13745.64,363
UNL,2023-07-05,13766.7,13917.0,13645.13,13836.39,280
UNL,2023-07-06,15076.58,15371.52,14960.58,15084.86,563
UNL,2023-07-09,15047.29,15096.36,15032.42,15067.43,163
UNL,2023-07-10,15237.28,15771.02,14960.02,15252.21,402
UNL,2023-07-11,14994.33,15061.11,14929.09,14953.57,535
UNL,2023-07-12,15013.39,15166.01,14724.05,14985.28,680
UNL,2023-07-13,15586.8,16016.43,15248.14,15545.5,536
UNL,2023-07-16,15343.01,15343.6,15312.26,15335.9,1155
UNL,2023-07-17,15395.22,15461.51,15184.95,15438.29,730
UNL,2023-07-18,15466.76,15648.97,15048.05,15475.33,556
UNL,2023-07-19,16057.91,16244.08,15975.59,16018.41,667
UNL,2023-07-20,16307.54,16375.04,15984.92,16187.31,512
UNL,2023-07-23,15994.35,16066.8,15440.04,15945.63,1354
UNL,2023-07-24,14517.15,14770.88,14115.49,14466.6,630
UNL,2023-07-25,14616.33,14731.15,14469.45,14558.08,224
UNL,2023-07-26,14572.03,14809.87,14035.56,14658.53,518
UNL,2023-07-27,14827.87,14862.48,14648.69,14768.88,940
UNL,2023-07-30,14406.51,14723.91,14370.65,14412.63,1361
UNL,2023-07-31,14381.6,14456.04,14290.84,14336.11,372
UNL,2023-08-01,14434.13,14689.98,14192.71,14412.95,356
UNL,2023-08-02,14293.26,14366.71,14247.6,14317.2,557
UNL,2023-08-03,14355.12,14408.72,14149.61,14339.98,863
UNL,2023-08-06,14503.72,14587.49,14434.44,14521.73,1101
UNL,2023-08-07,14708.06,14772.39,14473.56,14694.31,1138
UNL,2023-08-08,14801.58,15329.01,14522.66,14847.66,1032
UNL,2023-08-09,14984.61,15206.14,14586.18,15009.73,1351
UNL,2023-08-10,15017.28,15355.53,14948.85,15128.08,180
UNL,2023-08-13,15002.29,15254.36,14601.21,14912.12,1110
UNL,2023-08-14,15075.47,15425.08,14931.74,15061.61,947
UNL,2023-08-15,14985.5,15213.4,14838.95,14986.13,973
UNL,2023-08-16,15181.13,15425.89,15131.14,15160.67,500
UNL,2023-08-17,15223.88,15262.76,14892.31,15212.35,568
UNL,2023-08-20,14931.08,15520.09,14678.64,14923.13,656
UNL,2023-08-21,14822.42,14918.53,14408.22,14886.84,490
UNL,2023-08-22,15095.2,15222.31,14807.32,15147.42,448
UNL,2023-08-23,15555.22,15619.45,15547.92,15594.17,1247
UNL,2023-08-24,15435.52,15925.6,15176.29,15384.95,720
UNL,2023-08-27,15528.46,15618.81,15448.83,15602.8,608
UNL,2023-08-28,16089.95,16437.23,15978.33,16134.7,592
UNL,2023-08-29,16572.46,16899.94,16445.65,16525.23,533
UNL,2023-08-30,16768.66,16844.1,16512.18,16721.65,846
UNL,2023-08-31,16979.89,17146.55,16685.51,16997.98,624
UNL,2023-09-03,16954.87,17510.41,16727.1,16904.77,819
UNL,2023-09-04,16921.39,17089.47,16830.43,16895.54,1384
UNL,2023-09-05,16795.19,17516.1,16618.49,16815.25,861
UNL,2023-09-06,17029.24,17436.47,16270.8,17036.5,1617
UNL,2023-09-07,17174.83,17197.76,17082.96,17193.42,1480
UNL,2023-09-10,17294.36,17375.3,17055.64,17323.12,1481
UNL,2023-09-11,17699.98,18545.5,17603.94,17664.03,1029
UNL,2023-09-12,17015.5,17037.81,16798.99,16938.68,1373
UNL,2023-09-13,16703.6,16840.28,16387.92,16752.88,1000
UNL,2023-09-14,16477.92,16597.91,16474.44,16587.01,634
UNL,2023-09-17,16558.51,16754.4,16436.29,16579.27,1600
UNL,2023-09-18,16545.9,16887.14,16483.66,16549.67,886
UNL,2023-09-19,16501.6,16904.6,15400.33,16467.31,205
UNL,2023-09-20,16322.82,16673.37,15905.64,16289.98,780
UNL,2023-09-21,16342.29,16382.94,16263.37,16340.12,505
UNL,2023-09-24,16178.8,16295.09,16081.5,16174.16,910
UNL,2023-09-25,16451.4,16556.56,16356.64,16390.23,778
UNL,2023-09-26,16032.36,16279.94,15866.83,16061.23,371
UNL,2023-09-27,15822.27,15910.17,15598.7,15806.11,1045
UNL,2023-09-28,15778.41,16315.52,15752.01,15798.08,688
UNL,2023-10-01,15868.1,16208.92,15630.5,15817.74,831
UNL,2023-10-02,16191.75,16388.23,15919.04,16124.25,789
UNL,2023-10-03,16070.51,16307.08,15927.1,16030.85,942
UNL,2023-10-04,16191.72,16366.98,15865.34,16195.76,750
UNL,2023-10-05,16605.35,16817.95,16422.17,16546.86,753
UNL,2023-10-08,16441.59,16458.95,16404.4,16457.54,867
UNL,2023-10-09,16427.46,16696.06,16084.14,16380.4,290
UNL,2023-10-10,16749.72,16938.36,16749.42,16849.5,632
UNL,2023-10-11,16811.9,16919.94,16676.34,16754.77,570
UNL,2023-10-12,16560.13,17044.29,16230.98,16515.96,1169
UNL,2023-10-15,16661.35,17076.0,16531.24,16660.52,1209
UNL,2023-10-16,16728.52,17008.07,15563.26,16700.73,924
UNL,2023-10-17,16836.72,16845.52,16633.89,16730.05,248
UNL,2023-10-18,16822.58,17089.39,16715.73,16815.04,720
UNL,2023-10-19,16886.8,17030.99,16822.08,16875.84,756
UNL,2023-10-22,16736.97,16820.98,16511.05,16747.5,753
UNL,2023-10-23,16727.64,17008.21,16724.66,16778.38,524
UNL,2023-10-24,16919.29,16989.29,16717.76,16930.69,776
UNL,2023-10-25,16991.17,17338.94,16952.39,17062.58,176
UNL,2023-10-26,16924.79,17054.79,16808.58,16894.31,321
UNL,2023-10-29,16995.79,17044.98,16652.56,16977.21,473
UNL,2023-10-30,16868.07,17296.94,16245.47,16858.32,556
UNL,2023-10-31,17177.19,17286.65,16725.57,17212.36,728
UNL,2023-11-01,17363.22,17556.17,17259.41,17427.71,1187
UNL,2023-11-02,17136.88,17268.56,16960.63,17171.33,519
UNL,2023-11-05,17124.86,17562.3,17023.59,17109.9,1002
UNL,2023-11-06,17032.5,17099.81,16954.14,16962.61,1267
UNL,2023-11-07,16900.82,17591.92,16255.48,16859.64,731
UNL,2023-11-08,16656.48,16676.19,16572.65,16607.69,51
UNL,2023-11-09,16221.84,16439.64,15970.93,16314.99,1214
UNL,2023-11-12,16103.4,16185.31,16039.78,16146.57,847
UNL,2023-11-13,16009.2,16310.94,15851.26,16033.59,1240
UNL,2023-11-14,16179.86,16202.46,16168.63,16191.13,231
UNL,2023-11-15,16056.54,16137.21,15885.55,16082.18,532
UNL,2023-11-16,16352.4,16700.29,15948.78,16452.68,1541
UNL,2023-11-19,16463.71,16699.17,16375.96,16528.29,918
UNL,2023-11-20,16572.48,16574.91,15953.63,16492.98,1084
UNL,2023-11-21,16413.72,16425.99,16267.24,16305.93,1378
UNL,2023-11-22,16368.37,16460.5,16345.9,16422.29,1052
UNL,2023-11-23,16389.14,16558.15,16157.98,16425.6,601
UNL,2023-11-26,16845.89,17160.46,16606.6,16855.34,838
UNL,2023-11-27,16982.09,17207.29,16879.74,17092.5,882
UNL,2023-11-28,17058.59,17403.08,16956.76,17048.13,358
UNL,2023-11-29,17098.89,17287.46,16788.6,17098.57,870
UNL,2023-11-30,16971.36,17119.93,16508.98,17019.3,425
UNL,2023-12-03,16860.73,16915.85,16718.73,16818.97,377
UNL,2023-12-04,16559.51,16625.21,16270.1,16616.61,825
UNL,2023-12-05,16736.24,16784.27,16678.77,16743.44,852
UNL,2023-12-06,15568.23,15669.78,15465.6,15556.51,891
UNL,2023-12-07,15875.82,16095.01,15823.31,15834.32,696
UNL,2023-12-10,16034.27,16035.58,15970.2,16011.3,1377
UNL,2023-12-11,16194.62,16590.07,16171.16,16267.71,673
UNL,2023-12-12,16451.17,16502.45,16368.18,16488.67,609
UNL,2023-12-13,16443.47,16657.88,15271.91,16388.83,696
UNL,2023-12-14,15960.39,16250.08,15217.8,15937.54,1184
UNL,2023-12-17,15834.71,15976.31,15263.63,15779.66,593
UNL,2023-12-18,15960.44,16061.7,15593.39,16011.33,1393
UNL,2023-12-19,16039.97,16128.5,15957.49,16100.1,717
UNL,2023-12-20,15835.97,16229.01,15688.52,15802.51,590
UNL,2023-12-21,15819.41,16159.17,15514.19,15788.35,1239
UNL,2023-12-24,15855.0,16410.72,15604.38,15752.62,634
UNL,2023-12-25,16062.42,16153.49,15820.1,16075.51,1115
UNL,2023-12-26,15963.5,16198.78,15889.04,15972.78,952
UNL,2023-12-27,16253.23,16407.84,16187.42,16267.72,849
UNL,2023-12-28,16262.97,16421.5,16230.01,16327.91,785
UNL,2023-12-31,16096.46,16107.6,15985.67,16092.28,1012
UNL,2024-01-01,16063.27,16439.35,15912.22,16022.83,1139
UNL,2024-01-02,14781.89,15185.89,14771.79,14821.11,641
UNL,2024-01-03,14505.09,14575.71,14359.85,14528.11,1046
UNL,2024-01-04,14819.21,14911.97,14735.9,14790.69,875
UNL,2024-01-07,15307.16,15461.76,15263.82,15352.7,668
UNL,2024-01-08,15324.93,15950.91,15163.73,15266.09,325
UNL,2024-01-09,14989.07,15199.89,14899.98,15028.9,639
UNL,2024-01-10,15106.14,15296.96,14612.3,15059.59,666
UNL,2024-01-11,15066.9,15314.89,14445.61,15070.63,780
UNL,2024-01-14,15283.79,15393.98,15160.21,15233.97,1038
UNL,2024-01-15,15211.17,15474.44,15084.32,15200.88,888
UNL,2024-01-16,15050.75,15247.22,14928.4,15061.78,705
UNL,2024-01-17,14650.2,14669.3,14522.21,14622.02,466
UNL,2024-01-18,14613.92,14763.88,14147.45,14625.64,645
UNL,2024-01-21,15144.1,15968.69,14743.31,15125.02,1137
UNL,2024-01-22,14999.23,15315.62,14855.99,14983.82,599
UNL,2024-01-23,14751.76,14822.76,14177.1,14781.63,349
UNL,2024-01-24,14737.51,14926.02,14696.81,14741.66,754
UNL,2024-01-25,15087.21,15475.82,14909.29,15135.59,1064
UNL,2024-01-28,14699.27,15393.68,14321.23,14628.18,1217
UNL,2024-01-29,14767.18,14833.84,14708.55,14812.09,1440
UNL,2024-01-30,14853.28,15201.15,14561.18,14872.51,424
UNL,2024-01-31,15307.56,15486.9,15202.6,15267.91,648
UNL,2024-02-01,15278.01,15317.58,15194.83,15291.66,1197
UNL,2024-02-04,15651.53,15796.9,15604.33,15699.36,672
UNL,2024-02-05,16034.08,16232.94,15937.86,15997.17,938
UNL,2024-02-06,15866.61,15906.34,15753.44,15878.72,692
UNL,2024-02-07,15814.41,15871.55,15674.93,15780.78,890
UNL,2024-02-08,16038.71,16225.7,15913.36,16038.93,757
UNL,2024-02-11,16309.58,16313.97,15955.81,16295.33,612
UNL,2024-02-12,16366.56,16569.85,16235.76,16413.43,982
UNL,2024-02-13,16748.05,16980.46,16580.66,16785.1,1253
UNL,2024-02-14,16918.74,16930.09,16680.49,16921.51,914
UNL,2024-02-15,16784.71,16876.88,16521.61,16740.54,1225
UNL,2024-02-18,16806.92,17248.43,16729.77,16777.92,1292
UNL,2024-02-19,16544.94,16789.63,16425.73,16502.34,374
UNL,2024-02-20,16479.6,16706.69,16309.41,16603.61,1279
UNL,2024-02-21,16579.32,16770.54,16516.5,16529.08,1692
UNL,2024-02-22,16842.87,16965.68,16803.52,16843.27,928
UNL,2024-02-25,16940.9,16970.48,16637.81,16965.01,1260
UNL,2024-02-26,16837.33,17236.33,16803.25,16854.81,1150
UNL,2024-02-27,17275.15,17561.01,16819.32,17239.23,271
UNL,2024-02-28,17409.59,17910.49,17160.9,17471.67,1283
UNL,2024-02-29,17287.36,17585.5,16769.47,17236.81,1119
UNL,2024-03-03,17420.67,17451.58,17278.3,17340.36,377
UNL,2024-03-04,17279.41,17582.73,17051.59,17329.1,950
UNL,2024-03-05,17499.97,17688.9,17426.81,17457.51,730
UNL,2024-03-06,17227.72,17350.68,17051.19,17324.2,368
UNL,2024-03-07,17430.06,17535.58,17264.84,17375.64,907
UNL,2024-03-10,17298.82,17437.68,17291.2,17391.51,1078
UNL,2024-03-11,17336.94,17358.5,17137.69,17353.77,773
UNL,2024-03-12,17099.91,17185.57,16817.92,17061.53,1161
UNL,2024-03-13,17560.61,18183.1,17431.7,17551.53,1080
UNL,2024-03-14,17686.69,17837.54,17499.13,17651.05,756
UNL,2024-03-17,17896.32,18249.25,17365.35,17883.84,801
UNL,2024-03-18,17267.47,17789.74,16926.15,17285.37,808
UNL,2024-03-19,17307.5,17523.05,17232.77,17388.32,722
UNL,2024-03-20,17318.63,17411.17,16909.05,17313.45,667
UNL,2024-03-21,17510.91,17918.96,17373.4,17507.31,298
UNL,2024-03-24,17604.66,17890.74,17451.52,17569.36,549
UNL,2024-03-25,17543.69,17632.94,17443.23,17479.18,1249
UNL,2024-03-26,17441.84,18012.48,17279.28,17407.7,385
UNL,2024-03-27,17201.5,17474.42,16860.54,17216.97,402
UNL,2024-03-28,17174.69,17297.41,17122.93,17177.57,1374
UNL,2024-03-31,17519.83,17693.89,17099.11,17574.76,47
UNL,2024-04-01,17282.35,17614.25,16495.93,17329.78,842
UNL,2024-04-02,17364.49,17591.82,17075.47,17331.95,669
UNL,2024-04-03,17235.47,17377.69,16959.56,17199.62,671
UNL,2024-04-04,17266.28,17323.62,17061.2,17149.73,918
UNL,2024-04-07,17041.33,17498.29,16728.4,17078.28,355
UNL,2024-04-08,17147.65,17832.85,16811.56,17058.33,1183
UNL,2024-04-09,17106.08,17616.24,16865.43,17123.93,1263
UNL,2024-04-10,16973.67,16987.52,16441.65,16965.5,1193
UNL,2024-04-11,16909.81,17120.13,16819.48,16898.84,998
UNL,2024-04-14,17180.21,17376.86,17104.74,17232.74,791
UNL,2024-04-15,17305.21,17532.74,17024.22,17348.07,709
UNL,2024-04-16,16965.19,17074.0,16788.25,16983.97,369
UNL,2024-04-17,16842.13,16846.41,16316.52,16817.28,1528
UNL,2024-04-18,16631.35,16703.04,16437.97,16627.23,664
UNL,2024-04-21,16482.98,16726.21,16375.08,16525.95,1043
UNL,2024-04-22,16684.78,16981.6,16363.35,16766.91,756
UNL,2024-04-23,16718.51,16890.83,16248.53,16689.61,450
UNL,2024-04-24,16726.25,16878.62,16539.29,16763.89,674
UNL,2024-04-25,16800.12,16859.23,16775.8,16782.27,1361
UNL,2024-04-28,16772.74,16818.31,16635.43,16726.34,751
UNL,2024-04-29,16711.88,16851.8,16659.91,16669.08,895
UNL,2024-04-30,16643.33,16713.31,16507.23,16554.36,814
UNL,2024-05-01,16317.68,16719.86,16166.73,16358.51,1285
UNL,2024-05-02,15929.98,16128.16,15925.81,15933.04,1096
UNL,2024-05-05,15725.88,15768.47,15487.18,15641.0,564
UNL,2024-05-06,15801.23,16098.85,15785.1,15866.64,789
UNL,2024-05-07,15629.35,15665.99,15159.77,15599.87,246
UNL,2024-05-08,15690.92,15786.53,15514.2,15710.35,1133
UNL,2024-05-09,15425.6,15515.24,15425.46,15479.05,1184
UNL,2024-05-12,15537.6,15650.09,15331.69,15515.2,639
UNL,2024-05-13,15425.65,15658.83,15258.46,15400.05,1382
UNL,2024-05-14,15492.93,15812.04,15137.08,15477.61,1183
UNL,2024-05-15,15339.94,15354.73,14882.03,15290.64,1145
UNL,2024-05-16,15571.24,15969.69,15330.65,15561.85,270
UNL,2024-05-19,15565.82,15656.14,15352.17,15576.98,1060
UNL,2024-05-20,15762.96,15798.33,15600.11,15623.06,1445
UNL,2024-05-21,16012.87,16133.06,15531.28,16038.07,1127
UNL,2024-05-22,16060.59,16102.65,16020.71,16052.64,1105
UNL,2024-05-23,15805.36,15947.22,15722.11,15825.96,583
UNL,2024-05-26,15701.84,15873.84,15405.38,15801.59,239
UNL,2024-05-27,16033.96,16256.11,15883.65,15942.17,1126
UNL,2024-05-28,16033.85,16205.58,15879.96,16010.64,360
UNL,2024-05-29,16182.45,16238.19,15627.34,16200.98,633
UNL,2024-05-30,16074.46,16258.62,15974.13,16160.06,951
UNL,2024-06-02,16411.05,16469.51,16153.04,16383.91,1528
UNL,2024-06-03,16058.95,16406.05,15978.62,16050.8,1251
UNL,2024-06-04,15871.54,15926.78,15708.73,15841.02,350
UNL,2024-06-05,16214.7,16612.04,16036.4,16328.03,1115
UNL,2024-06-06,16418.71,16779.92,16405.3,16450.58,798
UNL,2024-06-09,16575.72,17117.54,16456.26,16650.5,836
UNL,2024-06-10,16487.38,16509.23,16411.66,16476.6,708
UNL,2024-06-11,16590.9,16676.61,16531.03,16666.35,1040
